SAISON;DISCIPLINE;RANG;RANG_LIGUE;PRE_INSCRIT;QUOTA;NOM_ABREGE;SEXE_EQUIPE;ARME_EQUIPE;CATEGORIE_CLASSEMENT;CODE_STRUCTURE;NOM_STRUCTURE;ADRESSE_VILLE_SIEGE;SCORE1;SCORE2;SCORE3;MOY_SCORE;CORRESPONDANT_CLUB
2026;S;918;;;;BARBATRE;H;CO;Arc à Poulies Homme 2026;1285125;ARCHERS DE BARBATRE;BARBÂTRE;518;358;0;876;guillaumevelcker@msn.com
2026;S;919;;;;MAZE;H;CO;Arc à Poulies Homme 2026;1249049;ARCHERS DU VAL D'AUTHION;MAZE;550;546;206;1302;ava.maze49@gmail.com
2026;S;926;;;;LA FLECHE;H;CO;Arc à Poulies Homme 2026;1272098;COMPAGNIE D'ARC DE LA FLECHE;LA FLÈCHE;419;0;0;419;ciearclafeche@gmail.com
2026;S;939;;;;BEAUPREAU;H;CO;Arc à Poulies Homme 2026;1249054;LA FLECHE AU COEUR DES MAUGES;BEAUPRÉAU-EN-MAUGES;577;186;0;763;infos@tiralarc-beaupreau.fr
2026;S;944;;;;LA CHAPELLE AU RIBOUL;H;CO;Arc à Poulies Homme 2026;1253083;LA FLECHE CHAPELLOISE;LA CHAPELLE-AU-RIBOUL;480;304;289;1073;zaza75.touchet@orange.fr
2026;S;20;;;;ST GILLES CROIX DE VIE;F;CO;Arc à Poulies Femme 2026;1285117;ARCHERS DE ST GILLES CROIX VIE;LE FENOUILLER;567;0;0;567;archers.saint.gilles@gmail.com
2026;S;21;;;;LA GARNACHE;F;CO;Arc à Poulies Femme 2026;1285113;LES GARNA'ARCHERS;LA GARNACHE;577;561;560;1698;chiron.couthouis@gmail.com
2026;S;34;;;;MONTREUIL JUIGNE;F;CO;Arc à Poulies Femme 2026;1249067;MONTREUIL JUIGNE TIR A L'ARC;MONTREUIL JUIGNE;562;0;0;562;mjta49@gmail.com
2026;S;38;;;;LA TURBALLE;F;CO;Arc à Poulies Femme 2026;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;561;0;0;561;benjamin.jube44420@gmail.com
2026;S;53;;;;LA HAYE FOUASSIERE;F;CO;Arc à Poulies Femme 2026;1244013;ARC'HAYE;LA HAIE FOUASSIERE;558;0;0;558;brenot.delphine4@gmail.com
2026;S;70;;;;CARQUEFOU;F;CO;Arc à Poulies Femme 2026;1244009;ARCHERS DE L'ERDRE;CARQUEFOU;563;562;542;1667;ioan.legue@gmail.com
2026;S;78;;;;ST MACAIRE EN MAUGES;F;CO;Arc à Poulies Femme 2026;1249059;LA FLECHE MACAIROISE;SEVREMOINE;554;0;0;554;loulle49@orange.fr
2026;S;105;;;;DONGES;F;CO;Arc à Poulies Femme 2026;1244010;CIE LES FLECHES DONGEOISES;DONGES;560;542;0;1102;romualdcadoret@gmail.com
2026;S;114;;;;NANTES;F;CO;Arc à Poulies Femme 2026;1244044;ARCHERS NANTAIS;NANTES;550;0;0;550;secretariat.archersnantais@gmail.com
2026;S;119;;;;CHOLET TAC;F;CO;Arc à Poulies Femme 2026;1249050;TIR A L ARC CHOLETAIS;CHOLET;556;554;539;1649;alexis.garnier49@gmail.com
2026;S;131;;;;LE MANS;F;CO;Arc à Poulies Femme 2026;1272105;SOM TIR A L'ARC;LE MANS;548;0;0;548;emilie.thomas.lm@gmail.com
2026;S;170;;;;LE GENEST ST ISLE;F;CO;Arc à Poulies Femme 2026;1253081;UNION SPORTIVE GENESTOISE;LE GENEST-SAINT-ISLE;565;542;521;1628;emiliemoreau53@yahoo.fr
2026;S;174;;;;CHANGE;F;CO;Arc à Poulies Femme 2026;1253078;LES ARCHERS DE L'US CHANGE;CHANGÉ;542;0;0;542;uschangetiralarc@gmail.com
2026;S;195;;;;ORVAULT;F;CO;Arc à Poulies Femme 2026;1244042;ARCHERS D'ORVAULT;ORVAULT;539;0;0;539;archers.orvault@gmail.com
2026;S;225;;;;GUERANDE;F;CO;Arc à Poulies Femme 2026;1244001;CIE D ARC DE GUERANDE;GUÉRANDE;537;531;0;1068;melanieboquet@gmail.com
2026;S;246;;;;LE LUART;F;CO;Arc à Poulies Femme 2026;1272095;UNION SPORTIVE DU LUART;LE LUART;560;501;0;1061;annemarieaa72@gmail.com
2026;S;258;;;;CHEMILLE;F;CO;Arc à Poulies Femme 2026;1249061;LES ARCHERS CHEMILLOIS;CHEMILLE;529;0;0;529;archerschemillois.president@gmail.com
2026;S;286;;;;BEAUPREAU;F;CO;Arc à Poulies Femme 2026;1249054;LA FLECHE AU COEUR DES MAUGES;BEAUPRÉAU-EN-MAUGES;545;528;496;1569;infos@tiralarc-beaupreau.fr
2026;S;297;;;;PORNIC;F;CO;Arc à Poulies Femme 2026;1244046;LES ARCHERS PORNICAIS;PORNIC;538;522;503;1563;archers.pornicais@yahoo.fr
2026;S;304;;;;ECOUFLANT;F;CO;Arc à Poulies Femme 2026;1249071;ARC ECOUFLANT;JUVARDEIL;520;0;0;520;lejean49@gmail.com
2026;S;306;;;;LA FLECHE;F;CO;Arc à Poulies Femme 2026;1272098;COMPAGNIE D'ARC DE LA FLECHE;LA FLÈCHE;520;519;0;1039;ciearclafeche@gmail.com
2026;S;344;;;;LES SABLES D'OLONNE;F;CO;Arc à Poulies Femme 2026;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;507;0;0;507;archers.sablais@gmail.com
2026;S;357;;;;THOUARE SUR LOIRE;F;CO;Arc à Poulies Femme 2026;1244003;ARCHERS THOUAREENS;THOUARE SUR LOIRE;560;493;457;1510;archersthouareens@yahoo.fr
2026;S;360;;;;ST NAZAIRE;F;CO;Arc à Poulies Femme 2026;1244024;LES ARCHERS NAZAIRIENS;SAINT-NAZAIRE;502;0;0;502;throy@orange.fr
2026;S;364;;;;CANDE;F;CO;Arc à Poulies Femme 2026;1249047;CIE DES ARCHERS DU S.O CANDEEN;CANDE;531;519;452;1502;archersdusocande@gmail.com
2026;S;389;;;;FONTENAY LE COMTE;F;CO;Arc à Poulies Femme 2026;1285122;TIR ARC FONTENAISIEN;VELLUIRE;489;0;0;489;archers.fontenay@gmail.com
2026;S;397;;;;AIZENAY;F;CO;Arc à Poulies Femme 2026;1285133;L'ARCHER CLUB D'AIZENAY;AIZENAY;517;454;0;971;arc.aizenay@gmail.com
2026;S;440;;;;LE MANS NATURE;F;CO;Arc à Poulies Femme 2026;1272103;ASSO NOUVELLE DES ARCHERS DE LA NATURE - LE MANS;LE MANS;439;0;0;439;didier.tollet0277@orange.fr
2026;S;452;;;;LE MANS MAINE;F;CO;Arc à Poulies Femme 2026;1272108;ARC DU MAINE (LE MANS);LE MANS;452;391;0;843;contacts@arcdumaine.fr
2026;S;460;;;;GORRON;F;CO;Arc à Poulies Femme 2026;1253087;CIE GORONNAISE TIR A L'ARC;GORRON;398;0;0;398;guerrier.norbert@orange.fr
2026;S;481;;;;ECOMMOY;F;CO;Arc à Poulies Femme 2026;1272096;LES ARCHERS D ECOMMOY;ÉCOMMOY;217;0;0;217;limajacgue.62@gmail.com
2026;C;10;;;;ANGERS;X;;Double Mixte Arc Nu;1249056;S G T A - TIR A L'ARC;ANGERS;569;530;0;549;benamareric@gmail.com
2026;C;42;;;;MAYENNE;X;;Double Mixte Arc Nu;1253084;LES CUPIDONS MAYENNAIS;MAYENNE;449;0;0;449;fabien.gendry@free.fr
2026;C;60;;;;LES SABLES D'OLONNE;X;;Double Mixte Arc Nu;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;269;0;0;269;archers.sablais@gmail.com
2026;C;7;;;;ANGERS;H;;Homme Equipe Campagne;1249056;S G T A - TIR A L'ARC;ANGERS;1009;1008;997;1008;benamareric@gmail.com
2026;C;24;;;;CARQUEFOU;H;;Homme Equipe Campagne;1244009;ARCHERS DE L'ERDRE;CARQUEFOU;962;940;0;951;ioan.legue@gmail.com
2026;C;47;;;;LA TURBALLE;H;;Homme Equipe Campagne;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;880;868;0;874;benjamin.jube44420@gmail.com
2026;C;49;;;;ST JEAN DE BOISEAU;H;;Homme Equipe Campagne;1244021;CIE DES ARCHERS DU PE;ST JEAN DE BOISEAU;869;0;0;869;archers.du.pe@gmail.com
2026;C;61;;;;VERTOU;H;;Homme Equipe Campagne;1244041;CIE ARCHERS DE VERTOU;SAINT-SÉBASTIEN-SUR-LOIRE;816;0;0;816;bureau@vertouarc.fr
2026;C;65;;;;BEAUVOIR SUR MER;H;;Homme Equipe Campagne;1285123;LES ARCHERS DU PAYS DU GOIS;BEAUVOIR-SUR-MER;795;0;0;795;archers-du-pays-du-gois@laposte.net
2026;C;21;;;;MONTOIR DE BRETAGNE;X;;Double Mixte Arc Classique;1244027;LES ARCHERS MONTOIRINS;MONTOIR-DE-BRETAGNE;592;545;0;568;lesarchersmontoirins@gmail.com
2026;C;41;;;;NANTES;X;;Double Mixte Arc Classique;1244044;ARCHERS NANTAIS;NANTES;495;484;0;489;secretariat.archersnantais@gmail.com
2026;C;43;;;;PONTCHATEAU;X;;Double Mixte Arc Classique;1244019;COMPAGNIE DES ARCHERS DU BRIVET;PONTCHATEAU;488;0;0;488;greg.guibert44@free.fr
2026;C;45;;;;SAINTE FOY;X;;Double Mixte Arc Classique;1285138;LES ROBINS DES FOY;STE FOY;507;464;0;485;dianehoarau@hotmail.fr
2026;C;53;;;;CHOLET TAC;X;;Double Mixte Arc Classique;1249050;TIR A L ARC CHOLETAIS;CHOLET;469;0;0;469;alexis.garnier49@gmail.com
2026;C;60;;;;MONTAIGU;X;;Double Mixte Arc Classique;1285121;LES ARCHERS DE LA DIGUE;MONTAIGU-VENDÉE;462;435;0;448;archersdeladigue.president@gmail.com
2026;C;73;;;;CHANGE;X;;Double Mixte Arc Classique;1253078;LES ARCHERS DE L'US CHANGE;CHANGÉ;358;0;0;358;uschangetiralarc@gmail.com
2026;C;9;;;;VALLET;X;;Double Mixte Arc Droit;1244031;ARC NATURE VALLETAIS;VALLET;373;347;0;360;arcnaturevalletais2.0@gmail.com
2026;C;18;;;;LES SABLES D'OLONNE;X;;Double Mixte Arc Droit;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;272;0;0;272;archers.sablais@gmail.com
2026;C;19;;;;VERTOU;X;;Double Mixte Arc Droit;1244041;CIE ARCHERS DE VERTOU;SAINT-SÉBASTIEN-SUR-LOIRE;273;239;0;256;bureau@vertouarc.fr
2026;C;12;;;;LA TURBALLE;X;;Double Mixte Arc à Poulies;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;748;741;0;744;benjamin.jube44420@gmail.com
2026;C;13;;;;DONGES;X;;Double Mixte Arc à Poulies;1244010;CIE LES FLECHES DONGEOISES;DONGES;749;739;0;744;romualdcadoret@gmail.com
2026;C;20;;;;CARQUEFOU;X;;Double Mixte Arc à Poulies;1244009;ARCHERS DE L'ERDRE;CARQUEFOU;732;0;0;732;ioan.legue@gmail.com
2026;C;24;;;;LE GENEST ST ISLE;X;;Double Mixte Arc à Poulies;1253081;UNION SPORTIVE GENESTOISE;LE GENEST-SAINT-ISLE;732;723;0;727;emiliemoreau53@yahoo.fr
2026;C;58;;;;PORNIC;X;;Double Mixte Arc à Poulies;1244046;LES ARCHERS PORNICAIS;PORNIC;659;0;0;659;archers.pornicais@yahoo.fr
2026;C;63;;;;GUERANDE;X;;Double Mixte Arc à Poulies;1244001;CIE D ARC DE GUERANDE;GUÉRANDE;665;635;0;650;melanieboquet@gmail.com
2026;C;80;;;;LE MANS MAINE;X;;Double Mixte Arc à Poulies;1272108;ARC DU MAINE (LE MANS);LE MANS;588;559;0;573;contacts@arcdumaine.fr
2026;C;90;;;;CHOLET TAC;X;;Double Mixte Arc à Poulies;1249050;TIR A L ARC CHOLETAIS;CHOLET;433;0;0;433;alexis.garnier49@gmail.com
2026;3;43;;;;BOULOIRE;H;;Homme Equipe Tir sur cibles 3D;1272093;CIE ARCHERS BOIS DES VALLEES;BOULOIRE;984;0;0;984;archersduboisdesvallees@gmail.com
2026;3;59;;;;LES MAGNILS REIGNIERS;H;;Homme Equipe Tir sur cibles 3D;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;908;0;0;908;archersdelachouannerie@outlook.fr
2026;3;60;;;;VALLET;H;;Homme Equipe Tir sur cibles 3D;1244031;ARC NATURE VALLETAIS;VALLET;898;0;0;898;arcnaturevalletais2.0@gmail.com
2026;3;64;;;;GROSBREUIL;H;;Homme Equipe Tir sur cibles 3D;1285124;ARCHERS DE GROSBREUIL;GROSBREUIL;886;0;0;886;archersdegrosbreuil@orange.fr
2026;3;70;;;;ST HERBLAIN;H;;Homme Equipe Tir sur cibles 3D;1244002;ARCHERS DE ST HERBLAIN;SAINT-HERBLAIN;1004;661;0;832;president.ash@gmail.com
2026;3;90;;;;LES SABLES D'OLONNE;H;;Homme Equipe Tir sur cibles 3D;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;699;0;0;699;archers.sablais@gmail.com
2026;3;27;;;;LES MAGNILS REIGNIERS;F;;Femme Equipe Tir sur cibles 3D;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;696;0;0;696;archersdelachouannerie@outlook.fr
2026;3;24;;;;LES SABLES D'OLONNE;X;;Double Mixte Arc Nu;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;648;0;0;648;archers.sablais@gmail.com
2026;3;81;;;;LES MAGNILS REIGNIERS;X;;Double Mixte Arc Nu;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;490;0;0;490;archersdelachouannerie@outlook.fr
2026;3;100;;;;LE MANS NATURE;X;;Double Mixte Arc Nu;1272103;ASSO NOUVELLE DES ARCHERS DE LA NATURE - LE MANS;LE MANS;445;0;0;445;didier.tollet0277@orange.fr
2026;3;19;;;;LES MAGNILS REIGNIERS;X;;Double Mixte Arc Droit;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;483;0;0;483;archersdelachouannerie@outlook.fr
2026;3;40;;;;VALLET;X;;Double Mixte Arc Droit;1244031;ARC NATURE VALLETAIS;VALLET;411;0;0;411;arcnaturevalletais2.0@gmail.com
2026;3;74;;;;LES SABLES D'OLONNE;X;;Double Mixte Arc Droit;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;201;0;0;201;archers.sablais@gmail.com
2026;3;73;;;;LES SABLES D'OLONNE;X;;Double Mixte Arc Chasse;1285132;LES ARCHERS SABLAIS;OLONNE SUR MER;380;0;0;380;archers.sablais@gmail.com
2026;3;86;;;;BEAUVOIR SUR MER;X;;Double Mixte Arc Chasse;1285123;LES ARCHERS DU PAYS DU GOIS;BEAUVOIR-SUR-MER;292;0;0;292;archers-du-pays-du-gois@laposte.net
2026;3;10;;;;DONGES;X;;Double Mixte Arc Libre;1244010;CIE LES FLECHES DONGEOISES;DONGES;913;0;0;913;romualdcadoret@gmail.com
2026;3;20;;;;LA TURBALLE;X;;Double Mixte Arc Libre;1244036;LES FLECHES TURBALLAISES;LA TURBALLE;864;0;0;864;benjamin.jube44420@gmail.com
2026;3;42;;;;LES MAGNILS REIGNIERS;X;;Double Mixte Arc Libre;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;612;0;0;612;archersdelachouannerie@outlook.fr
2026;3;50;;;;REZE;X;;Double Mixte Arc Libre;1244018;LA FLECHE RAGONNAISE;REZE;468;0;0;468;presidence.flecheragonnaise@gmail.com
2026;N;32;;;;BOULOIRE;H;;Homme Equipe Parcours Nature;1272093;CIE ARCHERS BOIS DES VALLEES;BOULOIRE;1810;1765;1750;1787;archersduboisdesvallees@gmail.com
2026;N;54;;;;ST HERBLAIN;H;;Homme Equipe Parcours Nature;1244002;ARCHERS DE ST HERBLAIN;SAINT-HERBLAIN;1700;1655;1380;1677;president.ash@gmail.com
2026;N;85;;;;SAUMUR;H;;Homme Equipe Parcours Nature;1249066;JEANNE D'ARC DE SAUMUR TIR A L'ARC;SAUMUR;1745;0;0;872;patrickmartin49@orange.fr
2026;N;92;;Oui;;VALLET;H;;Homme Equipe Parcours Nature;1244031;ARC NATURE VALLETAIS;VALLET;1570;0;0;785;arcnaturevalletais2.0@gmail.com
2026;N;110;;;;LA GARNACHE;H;;Homme Equipe Parcours Nature;1285113;LES GARNA'ARCHERS;LA GARNACHE;1250;0;0;625;chiron.couthouis@gmail.com
2026;N;114;;;;LES MAGNILS REIGNIERS;H;;Homme Equipe Parcours Nature;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;1140;0;0;570;archersdelachouannerie@outlook.fr
2026;N;39;;;;LES MAGNILS REIGNIERS;F;;Femme Equipe Parcours Nature;1285130;ARCHERS DE LA CHOUANNERIE;CHASNAIS;990;0;0;495;archersdelachouannerie@outlook.fr
